Categoria|Distância (m)|RSSI (dBm) media|RSSI (dBm) minimo|RSSI (dBm) maximo
nao realistico|3520.0|-127.0500050957|-127.0500050957|-127.0500050957
nao realistico|3521.0|-127.054643491|-127.054643491|-127.054643491
nao realistico|3522.0|-127.0592805692|-127.0592805692|-127.0592805692
nao realistico|3523.0|-127.0639163309|-127.0639163309|-127.0639163309
nao realistico|3524.0|-127.068550777|-127.068550777|-127.068550777
nao realistico|3525.0|-127.0731839081|-127.0731839081|-127.0731839081
nao realistico|3526.0|-127.0778157251|-127.0778157251|-127.0778157251
nao realistico|3527.0|-127.0824462286|-127.0824462286|-127.0824462286
nao realistico|3528.0|-127.0870754195|-127.0870754195|-127.0870754195
nao realistico|3529.0|-127.0917032984|-127.0917032984|-127.0917032984
nao realistico|3530.0|-127.0963298661|-127.0963298661|-127.0963298661
nao realistico|3531.0|-127.1009551234|-127.1009551234|-127.1009551234
nao realistico|3532.0|-127.1055790709|-127.1055790709|-127.1055790709
nao realistico|3533.0|-127.1102017095|-127.1102017095|-127.1102017095
nao realistico|3534.0|-127.1148230398|-127.1148230398|-127.1148230398
nao realistico|3535.0|-127.1194430627|-127.1194430627|-127.1194430627
nao realistico|3536.0|-127.1240617788|-127.1240617788|-127.1240617788
nao realistico|3537.0|-127.1286791888|-127.1286791888|-127.1286791888
nao realistico|3538.0|-127.1332952936|-127.1332952936|-127.1332952936
nao realistico|3539.0|-127.1379100939|-127.1379100939|-127.1379100939
nao realistico|3540.0|-127.1425235904|-127.1425235904|-127.1425235904
nao realistico|3541.0|-127.1471357838|-127.1471357838|-127.1471357838
nao realistico|3542.0|-127.1517466749|-127.1517466749|-127.1517466749
nao realistico|3543.0|-127.1563562643|-127.1563562643|-127.1563562643
nao realistico|3544.0|-127.160964553|-127.160964553|-127.160964553
nao realistico|3545.0|-127.1655715415|-127.1655715415|-127.1655715415
nao realistico|3546.0|-127.1701772306|-127.1701772306|-127.1701772306
nao realistico|3547.0|-127.1747816211|-127.1747816211|-127.1747816211
nao realistico|3548.0|-127.1793847136|-127.1793847136|-127.1793847136
nao realistico|3549.0|-127.1839865089|-127.1839865089|-127.1839865089
nao realistico|3550.0|-127.1885870078|-127.1885870078|-127.1885870078
nao realistico|3551.0|-127.1931862109|-127.1931862109|-127.1931862109
nao realistico|3552.0|-127.1977841191|-127.1977841191|-127.1977841191
nao realistico|3553.0|-127.202380733|-127.202380733|-127.202380733
nao realistico|3554.0|-127.2069760533|-127.2069760533|-127.2069760533
nao realistico|3555.0|-127.2115700808|-127.2115700808|-127.2115700808
nao realistico|3556.0|-127.2161628162|-127.2161628162|-127.2161628162
nao realistico|3557.0|-127.2207542602|-127.2207542602|-127.2207542602
nao realistico|3558.0|-127.2253444137|-127.2253444137|-127.2253444137
nao realistico|3559.0|-127.2299332772|-127.2299332772|-127.2299332772
nao realistico|3560.0|-127.2345208515|-127.2345208515|-127.2345208515
nao realistico|3561.0|-127.2391071373|-127.2391071373|-127.2391071373
nao realistico|3562.0|-127.2436921354|-127.2436921354|-127.2436921354
nao realistico|3563.0|-127.2482758465|-127.2482758465|-127.2482758465
nao realistico|3564.0|-127.2528582713|-127.2528582713|-127.2528582713
nao realistico|3565.0|-127.2574394106|-127.2574394106|-127.2574394106
nao realistico|3566.0|-127.26201926489999|-127.26201926489999|-127.26201926489999
nao realistico|3567.0|-127.2665978352|-127.2665978352|-127.2665978352
nao realistico|3568.0|-127.271175122|-127.271175122|-127.271175122
nao realistico|3569.0|-127.2757511262|-127.2757511262|-127.2757511262
nao realistico|3570.0|-127.2803258483|-127.2803258483|-127.2803258483
nao realistico|3571.0|-127.2848992892|-127.2848992892|-127.2848992892
nao realistico|3572.0|-127.28947144959999|-127.28947144959999|-127.28947144959999
nao realistico|3573.0|-127.2940423302|-127.2940423302|-127.2940423302
nao realistico|3574.0|-127.2986119316|-127.2986119316|-127.2986119316
nao realistico|3575.0|-127.3031802547|-127.3031802547|-127.3031802547
nao realistico|3576.0|-127.30774730010002|-127.30774730010002|-127.30774730010002
nao realistico|3577.0|-127.3123130685|-127.3123130685|-127.3123130685
nao realistico|3578.0|-127.3168775607|-127.3168775607|-127.3168775607
nao realistico|3579.0|-127.3214407773|-127.3214407773|-127.3214407773
nao realistico|3580.0|-127.3260027192|-127.3260027192|-127.3260027192
nao realistico|3581.0|-127.3305633869|-127.3305633869|-127.3305633869
nao realistico|3582.0|-127.3351227812|-127.3351227812|-127.3351227812
nao realistico|3583.0|-127.3396809029|-127.3396809029|-127.3396809029
nao realistico|3584.0|-127.3442377525|-127.3442377525|-127.3442377525
nao realistico|3585.0|-127.3487933309|-127.3487933309|-127.3487933309
nao realistico|3586.0|-127.3533476388|-127.3533476388|-127.3533476388
nao realistico|3587.0|-127.3579006768|-127.3579006768|-127.3579006768
nao realistico|3588.0|-127.3624524457|-127.3624524457|-127.3624524457
nao realistico|3589.0|-127.3670029461|-127.3670029461|-127.3670029461
nao realistico|3590.0|-127.3715521788|-127.3715521788|-127.3715521788
nao realistico|3591.0|-127.3761001445|-127.3761001445|-127.3761001445
nao realistico|3592.0|-127.3806468439|-127.3806468439|-127.3806468439
nao realistico|3593.0|-127.3851922776|-127.3851922776|-127.3851922776
nao realistico|3594.0|-127.3897364465|-127.3897364465|-127.3897364465
nao realistico|3595.0|-127.3942793511|-127.3942793511|-127.3942793511
nao realistico|3596.0|-127.3988209923|-127.3988209923|-127.3988209923
nao realistico|3597.0|-127.4033613707|-127.4033613707|-127.4033613707
nao realistico|3598.0|-127.407900487|-127.407900487|-127.407900487
nao realistico|3599.0|-127.4124383418|-127.4124383418|-127.4124383418
nao realistico|3600.0|-127.416974936|-127.416974936|-127.416974936
nao realistico|3601.0|-127.4215102702|-127.4215102702|-127.4215102702
nao realistico|3602.0|-127.4260443452|-127.4260443452|-127.4260443452
nao realistico|3603.0|-127.4305771615|-127.4305771615|-127.4305771615
nao realistico|3604.0|-127.4351087199|-127.4351087199|-127.4351087199
nao realistico|3605.0|-127.4396390212|-127.4396390212|-127.4396390212
nao realistico|3606.0|-127.4441680659|-127.4441680659|-127.4441680659
nao realistico|3607.0|-127.4486958548|-127.4486958548|-127.4486958548
nao realistico|3608.0|-127.4532223887|-127.4532223887|-127.4532223887
nao realistico|3609.0|-127.4577476681|-127.4577476681|-127.4577476681
nao realistico|3610.0|-127.4622716938|-127.4622716938|-127.4622716938
nao realistico|3611.0|-127.4667944665|-127.4667944665|-127.4667944665
nao realistico|3612.0|-127.4713159869|-127.4713159869|-127.4713159869
nao realistico|3613.0|-127.4758362556|-127.4758362556|-127.4758362556
nao realistico|3614.0|-127.4803552734|-127.4803552734|-127.4803552734
nao realistico|3615.0|-127.484873041|-127.484873041|-127.484873041
nao realistico|3616.0|-127.489389559|-127.489389559|-127.489389559
nao realistico|3617.0|-127.4939048281|-127.4939048281|-127.4939048281
nao realistico|3618.0|-127.4984188491|-127.4984188491|-127.4984188491
nao realistico|3619.0|-127.5029316226|-127.5029316226|-127.5029316226
nao realistico|3620.0|-127.5074431492|-127.5074431492|-127.5074431492
nao realistico|3621.0|-127.5119534298|-127.5119534298|-127.5119534298
nao realistico|3622.0|-127.516462465|-127.516462465|-127.516462465
nao realistico|3623.0|-127.5209702554|-127.5209702554|-127.5209702554
nao realistico|3624.0|-127.5254768018|-127.5254768018|-127.5254768018
nao realistico|3625.0|-127.5299821048|-127.5299821048|-127.5299821048
nao realistico|3626.0|-127.5344861652|-127.5344861652|-127.5344861652
nao realistico|3627.0|-127.53898898359999|-127.53898898359999|-127.53898898359999
nao realistico|3628.0|-127.5434905606|-127.5434905606|-127.5434905606
nao realistico|3629.0|-127.5479908971|-127.5479908971|-127.5479908971
nao realistico|3630.0|-127.5524899936|-127.5524899936|-127.5524899936
nao realistico|3631.0|-127.5569878509|-127.5569878509|-127.5569878509
nao realistico|3632.0|-127.5614844696|-127.5614844696|-127.5614844696
nao realistico|3633.0|-127.5659798504|-127.5659798504|-127.5659798504
nao realistico|3634.0|-127.570473994|-127.570473994|-127.570473994
nao realistico|3635.0|-127.5749669011|-127.5749669011|-127.5749669011
nao realistico|3636.0|-127.5794585724|-127.5794585724|-127.5794585724
nao realistico|3637.0|-127.5839490085|-127.5839490085|-127.5839490085
nao realistico|3638.0|-127.5884382101|-127.5884382101|-127.5884382101
nao realistico|3639.0|-127.5929261779|-127.5929261779|-127.5929261779
nao realistico|3640.0|-127.5974129126|-127.5974129126|-127.5974129126
nao realistico|3641.0|-127.6018984148|-127.6018984148|-127.6018984148
nao realistico|3642.0|-127.6063826852|-127.6063826852|-127.6063826852
nao realistico|3643.0|-127.6108657246|-127.6108657246|-127.6108657246
nao realistico|3644.0|-127.6153475335|-127.6153475335|-127.6153475335
nao realistico|3645.0|-127.6198281127|-127.6198281127|-127.6198281127
nao realistico|3646.0|-127.6243074628|-127.6243074628|-127.6243074628
nao realistico|3647.0|-127.62878558460001|-127.62878558460001|-127.62878558460001
nao realistico|3648.0|-127.6332624786|-127.6332624786|-127.6332624786
nao realistico|3649.0|-127.6377381455|-127.6377381455|-127.6377381455
nao realistico|3650.0|-127.6422125861|-127.6422125861|-127.6422125861
nao realistico|3651.0|-127.6466858009|-127.6466858009|-127.6466858009
nao realistico|3652.0|-127.6511577908|-127.6511577908|-127.6511577908
nao realistico|3653.0|-127.6556285562|-127.6556285562|-127.6556285562
nao realistico|3654.0|-127.660098098|-127.660098098|-127.660098098
nao realistico|3655.0|-127.6645664167|-127.6645664167|-127.6645664167
nao realistico|3656.0|-127.6690335131|-127.6690335131|-127.6690335131
nao realistico|3657.0|-127.67349938780002|-127.67349938780002|-127.67349938780002
nao realistico|3658.0|-127.6779640415|-127.6779640415|-127.6779640415
nao realistico|3659.0|-127.6824274749|-127.6824274749|-127.6824274749
nao realistico|3660.0|-127.6868896885|-127.6868896885|-127.6868896885
nao realistico|3661.0|-127.6913506832|-127.6913506832|-127.6913506832
nao realistico|3662.0|-127.6958104594|-127.6958104594|-127.6958104594
nao realistico|3663.0|-127.700269018|-127.700269018|-127.700269018
nao realistico|3664.0|-127.7047263596|-127.7047263596|-127.7047263596
nao realistico|3665.0|-127.7091824848|-127.7091824848|-127.7091824848
nao realistico|3666.0|-127.7136373944|-127.7136373944|-127.7136373944
nao realistico|3667.0|-127.71809108889998|-127.71809108889998|-127.71809108889998
nao realistico|3668.0|-127.722543569|-127.722543569|-127.722543569
nao realistico|3669.0|-127.7269948354|-127.7269948354|-127.7269948354
nao realistico|3670.0|-127.7314448888|-127.7314448888|-127.7314448888
nao realistico|3671.0|-127.7358937298|-127.7358937298|-127.7358937298
nao realistico|3672.0|-127.7403413591|-127.7403413591|-127.7403413591
nao realistico|3673.0|-127.7447877773|-127.7447877773|-127.7447877773
nao realistico|3674.0|-127.7492329851|-127.7492329851|-127.7492329851
nao realistico|3675.0|-127.7536769831|-127.7536769831|-127.7536769831
nao realistico|3676.0|-127.7581197721|-127.7581197721|-127.7581197721
nao realistico|3677.0|-127.7625613527|-127.7625613527|-127.7625613527
nao realistico|3678.0|-127.7670017254|-127.7670017254|-127.7670017254
nao realistico|3679.0|-127.7714408911|-127.7714408911|-127.7714408911
nao realistico|3680.0|-127.7758788503|-127.7758788503|-127.7758788503
nao realistico|3681.0|-127.7803156037|-127.7803156037|-127.7803156037
nao realistico|3682.0|-127.784751152|-127.784751152|-127.784751152
nao realistico|3683.0|-127.7891854957|-127.7891854957|-127.7891854957
nao realistico|3684.0|-127.7936186356|-127.7936186356|-127.7936186356
nao realistico|3685.0|-127.7980505724|-127.7980505724|-127.7980505724
nao realistico|3686.0|-127.8024813066|-127.8024813066|-127.8024813066
nao realistico|3687.0|-127.8069108389|-127.8069108389|-127.8069108389
nao realistico|3688.0|-127.81133917000001|-127.81133917000001|-127.81133917000001
nao realistico|3689.0|-127.8157663005|-127.8157663005|-127.8157663005
nao realistico|3690.0|-127.8201922311|-127.8201922311|-127.8201922311
nao realistico|3691.0|-127.82461696240001|-127.82461696240001|-127.82461696240001
nao realistico|3692.0|-127.829040495|-127.829040495|-127.829040495
nao realistico|3693.0|-127.8334628298|-127.8334628298|-127.8334628298
nao realistico|3694.0|-127.8378839671|-127.8378839671|-127.8378839671
nao realistico|3695.0|-127.8423039078|-127.8423039078|-127.8423039078
nao realistico|3696.0|-127.8467226525|-127.8467226525|-127.8467226525
nao realistico|3697.0|-127.8511402018|-127.8511402018|-127.8511402018
nao realistico|3698.0|-127.8555565563|-127.8555565563|-127.8555565563
nao realistico|3699.0|-127.8599717167|-127.8599717167|-127.8599717167
nao realistico|3700.0|-127.8643856837|-127.8643856837|-127.8643856837
nao realistico|3701.0|-127.8687984579|-127.8687984579|-127.8687984579
nao realistico|3702.0|-127.87321004|-127.87321004|-127.87321004
nao realistico|3703.0|-127.8776204305|-127.8776204305|-127.8776204305
nao realistico|3704.0|-127.8820296301|-127.8820296301|-127.8820296301
nao realistico|3705.0|-127.8864376396|-127.8864376396|-127.8864376396
nao realistico|3706.0|-127.89084445940001|-127.89084445940001|-127.89084445940001
nao realistico|3707.0|-127.8952500903|-127.8952500903|-127.8952500903
nao realistico|3708.0|-127.8996545329|-127.8996545329|-127.8996545329
nao realistico|3709.0|-127.9040577878|-127.9040577878|-127.9040577878
nao realistico|3710.0|-127.9084598557|-127.9084598557|-127.9084598557
nao realistico|3711.0|-127.9128607372|-127.9128607372|-127.9128607372
nao realistico|3712.0|-127.917260433|-127.917260433|-127.917260433
nao realistico|3713.0|-127.9216589437|-127.9216589437|-127.9216589437
nao realistico|3714.0|-127.9260562699|-127.9260562699|-127.9260562699
nao realistico|3715.0|-127.9304524123|-127.9304524123|-127.9304524123
nao realistico|3716.0|-127.9348473715|-127.9348473715|-127.9348473715
nao realistico|3717.0|-127.9392411482|-127.9392411482|-127.9392411482
nao realistico|3718.0|-127.9436337429|-127.9436337429|-127.9436337429
nao realistico|3719.0|-127.9480251564|-127.9480251564|-127.9480251564
nao realistico|3720.0|-127.9524153892|-127.9524153892|-127.9524153892
nao realistico|3721.0|-127.956804442|-127.956804442|-127.956804442
nao realistico|3722.0|-127.9611923154|-127.9611923154|-127.9611923154
nao realistico|3723.0|-127.9655790101|-127.9655790101|-127.9655790101
nao realistico|3724.0|-127.9699645266|-127.9699645266|-127.9699645266
nao realistico|3725.0|-127.9743488657|-127.9743488657|-127.9743488657
nao realistico|3726.0|-127.9787320279|-127.9787320279|-127.9787320279
nao realistico|3727.0|-127.983114014|-127.983114014|-127.983114014
nao realistico|3728.0|-127.9874948244|-127.9874948244|-127.9874948244
nao realistico|3729.0|-127.9918744599|-127.9918744599|-127.9918744599
nao realistico|3730.0|-127.9962529211|-127.9962529211|-127.9962529211
nao realistico|3731.0|-128.0006302085|-128.0006302085|-128.0006302085
nao realistico|3732.0|-128.005006323|-128.005006323|-128.005006323
nao realistico|3733.0|-128.0093812649|-128.0093812649|-128.0093812649
nao realistico|3734.0|-128.0137550351|-128.0137550351|-128.0137550351
nao realistico|3735.0|-128.0181276341|-128.0181276341|-128.0181276341
nao realistico|3736.0|-128.0224990625|-128.0224990625|-128.0224990625
nao realistico|3737.0|-128.026869321|-128.026869321|-128.026869321
nao realistico|3738.0|-128.0312384103|-128.0312384103|-128.0312384103
nao realistico|3739.0|-128.0356063308|-128.0356063308|-128.0356063308
nao realistico|3740.0|-128.0399730833|-128.0399730833|-128.0399730833
nao realistico|3741.0|-128.0443386683|-128.0443386683|-128.0443386683
nao realistico|3742.0|-128.0487030866|-128.0487030866|-128.0487030866
nao realistico|3743.0|-128.0530663387|-128.0530663387|-128.0530663387
nao realistico|3744.0|-128.0574284252|-128.0574284252|-128.0574284252
nao realistico|3745.0|-128.0617893468|-128.0617893468|-128.0617893468
nao realistico|3746.0|-128.0661491041|-128.0661491041|-128.0661491041
nao realistico|3747.0|-128.0705076977|-128.0705076977|-128.0705076977
nao realistico|3748.0|-128.0748651283|-128.0748651283|-128.0748651283
nao realistico|3749.0|-128.0792213964|-128.0792213964|-128.0792213964
nao realistico|3750.0|-128.0835765026|-128.0835765026|-128.0835765026
nao realistico|3751.0|-128.0879304477|-128.0879304477|-128.0879304477
nao realistico|3752.0|-128.0922832322|-128.0922832322|-128.0922832322
nao realistico|3753.0|-128.0966348567|-128.0966348567|-128.0966348567
nao realistico|3754.0|-128.1009853218|-128.1009853218|-128.1009853218
nao realistico|3755.0|-128.1053346282|-128.1053346282|-128.1053346282
nao realistico|3756.0|-128.1096827765|-128.1096827765|-128.1096827765
nao realistico|3757.0|-128.1140297673|-128.1140297673|-128.1140297673
nao realistico|3758.0|-128.1183756013|-128.1183756013|-128.1183756013
nao realistico|3759.0|-128.1227202789|-128.1227202789|-128.1227202789
